config_id,run,seed,cpu_time,initial_memory_mb,final_memory_mb,memory_increase_mb,best_iteration_memory_mb,best_iteration_number,objective_value,final_cost,penalty,num_vehicles,total_distance,converged_at,load_balance_std,load_balance_range,load_balance_cv,vehicle_loads,population_size,generations,mutation_rate,tournament_k
24,3,7890,2.1596579551696777,397.171875,397.171875,0.0,0.0397171875,90,5406490.17,5406490.17,0,3,261.18309999999997,100,9.104333522498443,21.0,0.07244827736736162,"[130.0, 134.0, 113.0]",100,100,0.1,7
25,1,42,1.1418249607086182,397.171875,397.171875,0.0,0.0397171875,81,5457766.14,5457766.14,0,3,263.6602,100,8.178562764256865,20.0,0.0650814013070838,"[125.0, 136.0, 116.0]",100,100,0.15,3
25,2,123,1.1387898921966553,397.171875,397.171875,0.0,0.0397171875,94,5275521.27,5275521.27,0,3,254.8561,100,11.025223605694151,27.0,0.08773387484637256,"[126.0, 139.0, 112.0]",100,100,0.15,3
25,3,7890,1.1468479633331299,397.171875,397.171875,0.0,0.0397171875,99,5407318.17,5407318.17,0,3,261.2231,100,8.178562764256865,19.0,0.0650814013070838,"[122.0, 137.0, 118.0]",100,100,0.15,3
26,1,42,1.644463062286377,397.171875,397.171875,0.0,0.0397171875,74,4866752.159999999,4866752.159999999,0,3,235.1088,100,8.73053390247253,21.0,0.06947374458200951,"[128.0, 135.0, 114.0]",100,100,0.15,5
26,2,123,1.6474380493164062,397.171875,397.171875,0.0,0.0397171875,100,5372287.56,5372287.56,0,3,259.5308,100,11.440668201153676,28.0,0.09103980000918044,"[125.0, 140.0, 112.0]",100,100,0.15,5
26,3,7890,1.6535091400146484,397.171875,397.171875,0.0,0.0397171875,77,5421027.779999999,5421027.779999999,0,3,261.8854,100,9.533566430716728,23.0,0.07586392385185725,"[128.0, 136.0, 113.0]",100,100,0.15,5
27,1,42,2.1871464252471924,397.171875,397.171875,0.0,0.0397171875,79,5431172.85,5431172.85,0,3,262.3755,100,9.977753031397176,24.0,0.0793985652365823,"[123.0, 139.0, 115.0]",100,100,0.15,7
27,2,123,2.1639890670776367,397.171875,397.171875,0.0,0.0397171875,79,5683085.640000001,5683085.640000001,0,3,274.5452,100,9.843215373488935,24.0,0.07832797379434166,"[127.0, 137.0, 113.0]",100,100,0.15,7
27,3,7890,2.1699488162994385,397.171875,397.171875,0.0,0.0397171875,97,5262198.75,5262198.75,0,3,254.21249999999998,100,11.841546445554409,29.0,0.09422981256409343,"[126.0, 140.0, 111.0]",100,100,0.15,7
28,1,42,2.2453861236572266,397.171875,397.171875,0.0,0.0397171875,183,5161673.34,5161673.34,0,3,249.3562,200,9.46337971105226,23.0,0.07530540884126467,"[124.0, 138.0, 115.0]",100,200,0.05,3
28,2,123,2.2299320697784424,397.171875,397.171875,0.0,0.0397171875,102,5406268.68,5406268.68,0,3,261.17240000000004,200,8.576453553512405,21.0,0.06824764100938253,"[126.0, 136.0, 115.0]",100,200,0.05,3
28,3,7890,2.244170904159546,397.171875,397.171875,0.0,0.0397171875,199,5280321.6,5280321.6,0,3,255.088,200,11.440668201153676,28.0,0.09103980000918044,"[125.0, 140.0, 112.0]",100,200,0.05,3
29,1,42,3.235215187072754,397.171875,397.171875,0.0,0.0397171875,192,4924521.72,4924521.72,0,3,237.89960000000002,200,7.760297817881877,19.0,0.061753033033542785,"[126.0, 135.0, 116.0]",100,200,0.05,5
29,2,123,3.2796900272369385,397.171875,397.171875,0.0,0.0397171875,173,5235920.100000001,5235920.100000001,0,3,252.94299999999998,200,11.469767022723502,28.0,0.09127135561848941,"[127.0, 139.0, 111.0]",100,200,0.05,5
29,3,7890,3.3255789279937744,397.171875,397.171875,0.0,0.0397171875,69,5396906.069999999,5396906.069999999,0,3,260.7201,200,9.177266598624136,22.0,0.07302864667340161,"[123.0, 138.0, 116.0]",100,200,0.05,5
30,1,42,4.365006923675537,397.171875,397.171875,0.0,0.0397171875,68,5241465.629999999,5241465.629999999,0,3,253.21089999999998,200,7.363574011458175,18.0,0.05859607966677592,"[125.0, 135.0, 117.0]",100,200,0.05,7
30,2,123,4.2512030601501465,397.171875,397.171875,0.0,0.0397171875,182,5587296.39,5587296.39,0,3,269.91769999999997,200,6.182412330330469,14.0,0.04919691509546792,"[129.0, 131.0, 117.0]",100,200,0.05,7
30,3,7890,4.274494886398315,397.171875,397.171875,0.0,0.0397171875,152,5444634.06,5444634.06,0,3,263.0258,200,11.953614051360738,29.0,0.09512159722568227,"[128.0, 139.0, 110.0]",100,200,0.05,7
31,1,42,2.252445936203003,397.171875,397.171875,0.0,0.0397171875,150,5240010.42,5240010.42,0,3,253.1406,200,8.055363982396383,18.0,0.06410103964771657,"[121.0, 137.0, 119.0]",100,200,0.1,3
31,2,123,2.2440578937530518,397.171875,397.171875,0.0,0.0397171875,67,5380488.9,5380488.9,0,3,259.927,200,4.9216076867444665,12.0,0.03916398689717082,"[125.0, 132.0, 120.0]",100,200,0.1,3
31,3,7890,2.2584187984466553,397.171875,397.171875,0.0,0.0397171875,96,4886520.66,4886520.66,0,3,236.06380000000001,200,10.656244908763854,25.0,0.08479770484427471,"[130.0, 136.0, 111.0]",100,200,0.1,3
32,1,42,3.307703971862793,397.171875,397.171875,0.0,0.0397171875,176,4953785.3100000005,4953785.3100000005,0,3,239.31330000000003,200,8.73053390247253,19.0,0.06947374458200951,"[120.0, 138.0, 119.0]",100,200,0.1,5
32,2,123,3.2651069164276123,397.171875,397.171875,0.0,0.0397171875,106,4842593.1899999995,4842593.1899999995,0,3,233.9417,200,11.841546445554409,29.0,0.09422981256409343,"[126.0, 140.0, 111.0]",100,200,0.1,5
32,3,7890,3.2784149646759033,397.171875,397.171875,0.0,0.0397171875,116,5285593.890000001,5285593.890000001,0,3,255.34269999999998,200,6.944222218666553,17.0,0.05525906274800971,"[126.0, 134.0, 117.0]",100,200,0.1,5
33,1,42,4.304630994796753,397.171875,397.171875,0.0,0.0397171875,110,4991448.96,4991448.96,0,3,241.13279999999997,200,10.208928554075703,25.0,0.08123815825524432,"[126.0, 138.0, 113.0]",100,200,0.1,7
33,2,123,4.289159059524536,397.171875,397.171875,0.0,0.0397171875,126,5274095.040000001,5274095.040000001,0,3,254.78719999999998,200,7.586537784494029,17.0,0.060370327197565216,"[130.0, 132.0, 115.0]",100,200,0.1,7
33,3,7890,4.280646800994873,397.171875,397.171875,0.0,0.0397171875,103,5385514.8599999985,5385514.8599999985,0,3,260.1698,200,9.843215373488935,24.0,0.07832797379434166,"[127.0, 137.0, 113.0]",100,200,0.1,7
34,1,42,2.2545888423919678,397.171875,397.171875,0.0,0.0397171875,81,5457766.14,5457766.14,0,3,263.6602,200,8.178562764256865,20.0,0.0650814013070838,"[125.0, 136.0, 116.0]",100,200,0.15,3
34,2,123,2.254265069961548,397.171875,397.171875,0.0,0.0397171875,163,4908638.609999999,4908638.609999999,0,3,237.1323,200,4.496912521077347,11.0,0.03578444976984626,"[126.0, 131.0, 120.0]",100,200,0.15,3
34,3,7890,2.256117105484009,397.171875,397.171875,0.0,0.0397171875,135,5178719.79,5178719.79,0,3,250.17970000000003,200,5.312459150169742,13.0,0.0422742107440563,"[126.0, 132.0, 119.0]",100,200,0.15,3
35,1,42,3.290879964828491,397.171875,397.171875,0.0,0.0397171875,74,4866752.159999999,4866752.159999999,0,3,235.1088,200,8.73053390247253,21.0,0.06947374458200951,"[128.0, 135.0, 114.0]",100,200,0.15,5
35,2,123,3.2761731147766113,397.171875,397.171875,0.0,0.0397171875,101,5351328.81,5351328.81,0,3,258.5183,200,13.816254517375139,33.0,0.10994366989953691,"[130.0, 140.0, 107.0]",100,200,0.15,5
35,3,7890,3.267702102661133,397.171875,397.171875,0.0,0.0397171875,104,5394815.37,5394815.37,0,3,260.6191,200,7.1336448530109,17.0,0.05676640466586923,"[128.0, 133.0, 116.0]",100,200,0.15,5
36,1,42,4.259979009628296,397.171875,397.171875,0.0,0.0397171875,79,5431172.85,5431172.85,0,3,262.3755,200,9.977753031397176,24.0,0.0793985652365823,"[123.0, 139.0, 115.0]",100,200,0.15,7
